104.60   0.083
104.61   0.094
104.62   0.105
104.63   0.064
104.64   0.066
104.65   0.053
104.65   0.023
104.66   0.062
104.67   0.092
104.68   0.053
104.69   0.059
104.70   0.039
104.71   0.068
104.72   0.036
104.72   0.149
104.73   0.158
104.74   0.161
104.75   0.190
104.76   0.190
104.77   0.182
104.78   0.177
104.78   0.143
104.79   0.124
104.80   0.110
104.81   0.117
104.82   0.083
104.83   0.125
104.84   0.141
104.85   0.172
104.85   0.198
104.86   0.200
104.87   0.124
104.88   0.167
104.89   0.181
104.90   0.189
104.91   0.154
104.91   0.177
104.92   0.220
104.93   0.209
104.94   0.188
104.95   0.176
104.96   0.194
104.97   0.204
104.97   0.184
104.98   0.157
104.99   0.158
105.00   0.159
105.01   0.142
105.02   0.117
105.03   0.111
105.04   0.166
105.04   0.169
105.05   0.161
105.06   0.138
105.07   0.127
105.08   0.102
105.09   0.066
105.10   0.106
105.10   0.084
105.11   0.093
105.12   0.143
105.13   0.155
105.14   0.153
105.15   0.126
105.16   0.078
105.17   0.063
105.17   0.056
105.18   0.077
105.19   0.056
105.20   0.041
105.21   0.046
105.22   0.070
105.23   0.076
105.23   0.098
105.24   0.078
105.25   0.091
105.26   0.092
105.27   0.114
105.28   0.096
105.29   0.076
105.30   0.089
105.30   0.086
105.31   0.083
105.32   0.073
105.33   0.055
105.34   0.052
105.35   0.072
105.36   0.135
105.36   0.122
105.37   0.109
105.38   0.121
105.39   0.095
105.40   0.060
105.41   0.056
105.42   0.078
105.43   0.062
105.43   0.042
105.44   0.065
105.45   0.083
105.46   0.110
105.47   0.065
105.48   0.105
105.49   0.100
105.49   0.116
105.50   0.141
105.51   0.134
105.52   0.107
105.53   0.142
105.54   0.148
105.55   0.148
105.56   0.153
105.56   0.143
105.57   0.131
105.58   0.138
105.59   0.118
105.60   0.073
105.61   0.099
105.62   0.093
105.63   0.105
105.63   0.098
105.64   0.118
105.65   0.100
105.66   0.077
105.67   0.069
105.68   0.050
105.69   0.047
105.69   0.054
105.70   0.079
105.71   0.056
105.72   0.056
105.73   0.058
105.74   0.103
105.75   0.100
105.76   0.074
105.76   0.068
105.77   0.063
105.78   0.063
105.79   0.077
105.80   0.070
105.81   0.056
105.82   0.079
105.82   0.097
105.83   0.100
105.84   0.098
105.85   0.079
105.86   0.083
105.87   0.091
105.88   0.083
105.89   0.056
105.89   0.066
105.90   0.083
105.91   0.090
105.92   0.080
105.93   0.105
105.94   0.117
105.95   0.101
105.95   0.117
105.96   0.088
105.97   0.071
105.98   0.073
105.99   0.080
106.00   0.105
106.01   0.136
106.02   0.181
106.02   0.179
106.03   0.180
106.04   0.160
106.05   0.158
106.06   0.161
106.07   0.151
106.08   0.184
106.08   0.204
106.09   0.211
106.10   0.206
106.11   0.200
106.12   0.176
106.13   0.117
106.14   0.075
106.15   0.060
106.15   0.075
106.16   0.096
106.17   0.093
106.18   0.077
106.19   0.046
106.20   0.032
106.21   0.026
106.21   0.035
106.22   0.080
106.23   0.134
106.24   0.126
106.25   0.098
106.26   0.068
106.27   0.053
106.28   0.045
106.28   0.044
106.29   0.037
106.30   0.028
106.31   0.023
106.32   0.046
106.33   0.054
106.34   0.054
106.34   0.095
106.35   0.079
106.36   0.047
106.37   0.083
106.38   0.135
106.39   0.139
106.40   0.112
106.41   0.105
106.41   0.067
106.42   0.065
106.43   0.073
106.44   0.057
106.45   0.099
106.46   0.127
106.47   0.088
106.47   0.100
106.48   0.074
106.49   0.086
106.50   0.095
106.51   0.103
106.52   0.102
106.53   0.081
106.54   0.075
106.54   0.098
106.55   0.087
106.56   0.099
106.57   0.113
106.58   0.120
106.59   0.112
106.60   0.100
106.60   0.061
106.61   0.063
106.62   0.057
106.63   0.058
106.64   0.123
106.65   0.124
106.66   0.124
106.67   0.132
106.67   0.108
106.68   0.106
106.69   0.107
106.70   0.087
106.71   0.049
106.72   0.092
106.73   0.025
106.73   0.021
106.74   0.086
106.75   0.062
106.76   0.067
106.77   0.059
106.78   0.084
106.79   0.091
106.80   0.105
106.80   0.111
