3.17 4.81
3.54 3.77
3.92 2.99
4.32 2.37
4.76 1.87
5.24 1.47
5.74 1.16
6.26 0.913
6.81 0.724
7.39 0.576
7.99 0.457
8.62 0.365
9.28 0.292
9.96 0.235
