3.8 2.07E+01
5.4 2.23E+01
6.95 2.38E+01
10.25 2.746e+01
15.35 2.978e+01
23.95 3.192e+01
39.0 3.156e+01
52.0 2.715e+01
79.21 2.172e+01
142.28 2.081e+01
162.78 1.899e+01
182.49 1.750e+01
200.90 1.624e+01
226.92 1.516e+01
259.0 1.378e+01
308.16 1.294e+01
